F1,Precision,Recall,AUROC,AUPRC,Threshold,TrainTimeSec,Label,NumFeatures
0.5902158843335313,0.6708689779378658,0.5268741159830269,0.9355605010817366,0.6093129479206048,0.8274874371859297,222.63,E2-A: CatBoost Full Features,431
0.7120928491201797,0.7565632458233891,0.6725601131541725,0.963413603493406,0.7527679376996799,0.8225628140703518,231.76,E2-B: CatBoost + Card Causal History,483
0.39610267940790705,0.4212833798326026,0.37376237623762376,0.8481039156587238,0.3539745633112069,0.6255778894472362,46.35,E2-C: CatBoost + Multi-Entity Causal History,467
